full_name,stars,html_url,created_at,updated_at,size,language,age_years,num_releases
redis/jedis,12148,https://github.com/redis/jedis,2010-06-11T13:04:43Z,2025-09-06T15:27:08Z,15546,Java,15.24,30
amitshekhariitbhu/android-interview-questions,12060,https://github.com/amitshekhariitbhu/android-interview-questions,2017-07-09T18:47:24Z,2025-09-06T13:34:14Z,1327,Java,8.16,0
Yalantis/uCrop,12038,https://github.com/Yalantis/uCrop,2016-01-05T13:41:06Z,2025-09-06T21:02:29Z,64991,Java,9.67,20
plantuml/plantuml,12030,https://github.com/plantuml/plantuml,2010-11-04T15:55:50Z,2025-09-06T19:32:52Z,425247,Java,14.84,30
Tencent/matrix,11900,https://github.com/Tencent/matrix,2018-12-11T07:08:02Z,2025-09-06T07:57:50Z,199709,Java,6.74,16
Tencent/VasSonic,11868,https://github.com/Tencent/VasSonic,2017-08-01T08:35:13Z,2025-09-05T06:10:22Z,16215,Java,8.1,10
grpc/grpc-java,11837,https://github.com/grpc/grpc-java,2014-12-08T19:00:00Z,2025-09-05T11:09:37Z,111520,Java,10.75,30
trinodb/trino,11834,https://github.com/trinodb/trino,2019-01-19T06:38:14Z,2025-09-06T16:56:09Z,279013,Java,6.63,0
Team-xManager/xManager,11819,https://github.com/Team-xManager/xManager,2021-02-08T11:31:10Z,2025-09-06T20:48:22Z,4973,Java,4.57,30
debezium/debezium,11803,https://github.com/debezium/debezium,2016-01-22T20:17:05Z,2025-09-06T18:36:58Z,65443,Java,9.62,0
frank-lam/fullstack-tutorial,11684,https://github.com/frank-lam/fullstack-tutorial,2018-04-13T01:50:10Z,2025-09-06T06:40:23Z,65725,Java,7.4,0
code4craft/webmagic,11621,https://github.com/code4craft/webmagic,2013-04-23T12:57:36Z,2025-09-06T09:20:05Z,17436,Java,12.37,30
xpipe-io/xpipe,11553,https://github.com/xpipe-io/xpipe,2023-01-27T02:25:38Z,2025-09-06T21:54:47Z,54954,Java,2.61,30
OpenRefine/OpenRefine,11499,https://github.com/OpenRefine/OpenRefine,2012-10-15T02:22:48Z,2025-09-06T18:39:33Z,406534,Java,12.89,30
opensearch-project/OpenSearch,11497,https://github.com/opensearch-project/OpenSearch,2021-01-29T22:10:00Z,2025-09-06T19:54:18Z,583460,Java,4.6,30
realm/realm-java,11485,https://github.com/realm/realm-java,2012-04-20T09:18:42Z,2025-09-05T05:01:46Z,65940,Java,13.38,0
careercup/CtCI-6th-Edition,11459,https://github.com/careercup/CtCI-6th-Edition,2015-07-02T06:28:46Z,2025-09-03T14:40:39Z,21487,Java,10.18,0
gyf-dev/ImmersionBar,11452,https://github.com/gyf-dev/ImmersionBar,2017-04-19T05:10:09Z,2025-09-05T03:04:58Z,325009,Java,8.38,0
newbee-ltd/newbee-mall,11390,https://github.com/newbee-ltd/newbee-mall,2019-09-21T03:56:04Z,2025-09-04T08:46:06Z,36232,Java,5.96,0
PaperMC/Paper,11390,https://github.com/PaperMC/Paper,2016-01-22T05:40:19Z,2025-09-06T21:38:34Z,118846,Java,9.62,0
provectus/kafka-ui,11256,https://github.com/provectus/kafka-ui,2019-11-26T15:55:55Z,2025-09-06T14:38:40Z,30382,Java,5.78,25
jhy/jsoup,11242,https://github.com/jhy/jsoup,2009-12-19T01:29:58Z,2025-09-06T07:45:02Z,6483,Java,15.72,20
permissions-dispatcher/PermissionsDispatcher,11234,https://github.com/permissions-dispatcher/PermissionsDispatcher,2015-08-15T21:41:05Z,2025-09-06T21:00:47Z,3009,Java,10.06,30
mission-peace/interview,11208,https://github.com/mission-peace/interview,2014-07-20T21:27:31Z,2025-09-05T15:17:32Z,1200,Java,11.13,0
apereo/cas,11190,https://github.com/apereo/cas,2011-09-09T01:36:42Z,2025-09-06T14:28:11Z,300960,Java,13.99,30
H07000223/FlycoTabLayout,11127,https://github.com/H07000223/FlycoTabLayout,2015-11-09T01:53:19Z,2025-09-05T09:34:23Z,2620,Java,9.83,4
daniulive/SmarterStreaming,11115,https://github.com/daniulive/SmarterStreaming,2016-03-26T14:46:02Z,2025-09-06T12:36:44Z,6823341,Java,9.45,0
lingochamp/FileDownloader,11113,https://github.com/lingochamp/FileDownloader,2015-12-22T11:17:16Z,2025-09-04T07:28:30Z,40720,Java,9.71,30
beemdevelopment/Aegis,11073,https://github.com/beemdevelopment/Aegis,2016-08-15T19:10:31Z,2025-09-06T17:52:41Z,23077,Java,9.06,30
jfeinstein10/SlidingMenu,11050,https://github.com/jfeinstein10/SlidingMenu,2012-06-30T05:14:23Z,2025-08-30T09:59:11Z,32085,Java,13.19,0
androidannotations/androidannotations,11040,https://github.com/androidannotations/androidannotations,2012-01-06T08:48:03Z,2025-09-06T14:17:21Z,22510,Java,13.67,0
datahub-project/datahub,11014,https://github.com/datahub-project/datahub,2015-11-18T05:47:40Z,2025-09-06T14:57:09Z,547912,Java,9.8,30
doocs/jvm,10967,https://github.com/doocs/jvm,2018-06-23T01:12:59Z,2025-09-06T16:44:54Z,66151,Java,7.21,0
LawnchairLauncher/lawnchair,10946,https://github.com/LawnchairLauncher/lawnchair,2017-03-03T13:12:58Z,2025-09-06T21:37:42Z,657544,Java,8.51,28
ssssssss-team/spider-flow,10874,https://github.com/ssssssss-team/spider-flow,2020-03-27T11:07:15Z,2025-09-06T19:07:43Z,3382,Java,5.45,2
square/javapoet,10870,https://github.com/square/javapoet,2013-02-01T16:56:30Z,2025-09-05T07:18:08Z,1954,Java,12.59,0
apple/pkl,10841,https://github.com/apple/pkl,2024-01-19T17:28:45Z,2025-09-06T18:46:38Z,6065,Java,1.63,16
jwtk/jjwt,10836,https://github.com/jwtk/jjwt,2014-09-13T01:06:24Z,2025-09-06T13:43:18Z,3494,Java,10.98,9
microg/GmsCore,10833,https://github.com/microg/GmsCore,2014-04-23T19:28:47Z,2025-09-06T21:12:20Z,13863,Java,11.37,30
alibaba/vlayout,10776,https://github.com/alibaba/vlayout,2017-02-27T08:11:47Z,2025-09-04T09:27:47Z,1726,Java,8.52,30
aosp-mirror/platform_frameworks_base,10757,https://github.com/aosp-mirror/platform_frameworks_base,2008-10-21T18:20:37Z,2025-09-06T20:51:44Z,7728331,Java,16.88,0
asLody/VirtualApp,10742,https://github.com/asLody/VirtualApp,2016-07-06T13:25:23Z,2025-09-06T15:27:04Z,35175,Java,9.17,0
TooTallNate/Java-WebSocket,10732,https://github.com/TooTallNate/Java-WebSocket,2010-01-20T23:33:04Z,2025-09-04T00:06:22Z,4250,Java,15.62,19
clojure/clojure,10712,https://github.com/clojure/clojure,2010-06-29T20:03:33Z,2025-09-06T20:29:12Z,18685,Java,15.19,0
android-async-http/android-async-http,10633,https://github.com/android-async-http/android-async-http,2011-02-20T03:25:07Z,2025-09-06T14:14:13Z,3063,Java,14.54,3
jeasonlzy/okhttp-OkGo,10603,https://github.com/jeasonlzy/okhttp-OkGo,2016-01-15T10:35:24Z,2025-09-06T10:17:42Z,84860,Java,9.64,14
StarRocks/starrocks,10600,https://github.com/StarRocks/starrocks,2021-09-04T02:29:35Z,2025-09-06T19:44:57Z,539092,Java,4.01,30
google/auto,10518,https://github.com/google/auto,2013-05-22T21:41:56Z,2025-09-03T17:19:31Z,44514,Java,12.29,30
lipangit/JiaoZiVideoPlayer,10494,https://github.com/lipangit/JiaoZiVideoPlayer,2016-02-06T11:04:24Z,2025-09-04T02:31:15Z,143896,Java,9.58,30
tbruyelle/RxPermissions,10488,https://github.com/tbruyelle/RxPermissions,2015-09-29T13:55:09Z,2025-09-04T07:24:23Z,587,Java,9.94,11
Activiti/Activiti,10424,https://github.com/Activiti/Activiti,2012-09-13T11:34:43Z,2025-09-04T12:12:00Z,128840,Java,12.98,30
zfile-dev/zfile,10374,https://github.com/zfile-dev/zfile,2019-08-19T13:57:56Z,2025-09-06T14:41:04Z,40751,Java,6.05,30
resilience4j/resilience4j,10354,https://github.com/resilience4j/resilience4j,2015-06-03T09:21:01Z,2025-09-05T10:25:08Z,8492,Java,10.26,30
JessYanCoding/MVPArms,10294,https://github.com/JessYanCoding/MVPArms,2016-08-06T08:49:56Z,2025-08-31T14:50:27Z,5963,Java,9.08,25
awsdocs/aws-doc-sdk-examples,10188,https://github.com/awsdocs/aws-doc-sdk-examples,2016-08-18T19:06:57Z,2025-09-06T17:09:46Z,255088,Java,9.05,0
JakeWharton/ViewPagerIndicator,10107,https://github.com/JakeWharton/ViewPagerIndicator,2011-08-04T17:13:44Z,2025-09-05T05:01:45Z,8657,Java,14.09,0
signalapp/Signal-Server,10050,https://github.com/signalapp/Signal-Server,2013-12-09T07:10:36Z,2025-09-06T21:55:45Z,19154,Java,11.74,0
stanfordnlp/CoreNLP,9968,https://github.com/stanfordnlp/CoreNLP,2013-06-27T21:13:49Z,2025-09-06T21:44:33Z,398489,Java,12.19,19
wasabeef/glide-transformations,9931,https://github.com/wasabeef/glide-transformations,2015-01-09T10:33:29Z,2025-09-04T17:22:02Z,26509,Java,10.66,0
googlesamples/easypermissions,9918,https://github.com/googlesamples/easypermissions,2015-12-22T18:05:53Z,2025-09-06T09:14:59Z,635,Java,9.71,12
paascloud/paascloud-master,9896,https://github.com/paascloud/paascloud-master,2018-03-17T05:40:43Z,2025-09-05T14:48:57Z,16083,Java,7.47,0
uknownothingsnow/JsBridge,9890,https://github.com/uknownothingsnow/JsBridge,2015-02-26T12:10:58Z,2025-09-05T12:30:11Z,659,Java,10.53,0
SonarSource/sonarqube,9856,https://github.com/SonarSource/sonarqube,2011-01-05T11:05:17Z,2025-09-06T14:06:09Z,960732,Java,14.67,30
hackware1993/MagicIndicator,9804,https://github.com/hackware1993/MagicIndicator,2016-06-26T08:20:43Z,2025-09-03T08:05:41Z,54749,Java,9.2,12
HarlonWang/AVLoadingIndicatorView,9771,https://github.com/HarlonWang/AVLoadingIndicatorView,2015-10-24T20:18:33Z,2025-09-06T03:29:02Z,14399,Java,9.87,1
OpenFeign/feign,9733,https://github.com/OpenFeign/feign,2013-06-26T23:28:16Z,2025-09-05T08:34:00Z,10025,Java,12.19,30
YoKeyword/Fragmentation,9727,https://github.com/YoKeyword/Fragmentation,2016-02-23T08:54:55Z,2025-08-30T18:09:46Z,29343,Java,9.54,30
lihengming/spring-boot-api-project-seed,9683,https://github.com/lihengming/spring-boot-api-project-seed,2017-06-23T10:06:30Z,2025-09-05T06:53:28Z,77,Java,8.21,4
xuchengsheng/spring-reading,9683,https://github.com/xuchengsheng/spring-reading,2023-09-15T06:42:44Z,2025-09-06T12:00:50Z,2808,Java,1.98,0
perwendel/spark,9659,https://github.com/perwendel/spark,2011-05-05T11:52:05Z,2025-09-02T17:35:24Z,2503,Java,14.34,0
ksoichiro/Android-ObservableScrollView,9654,https://github.com/ksoichiro/Android-ObservableScrollView,2014-11-08T14:45:20Z,2025-09-06T21:02:33Z,13780,Java,10.83,0
react-native-camera/react-native-camera,9648,https://github.com/react-native-camera/react-native-camera,2015-04-01T00:54:40Z,2025-09-03T11:17:36Z,17586,Java,10.43,30
koral--/android-gif-drawable,9630,https://github.com/koral--/android-gif-drawable,2013-01-30T01:37:46Z,2025-09-03T09:19:01Z,6065,Java,12.6,30
bilibili/DanmakuFlameMaster,9600,https://github.com/bilibili/DanmakuFlameMaster,2013-08-11T12:18:50Z,2025-09-06T13:42:48Z,3580,Java,12.07,5
spinnaker/spinnaker,9575,https://github.com/spinnaker/spinnaker,2014-07-02T19:02:36Z,2025-09-06T09:22:40Z,192056,Java,11.18,14
liaohuqiu/android-Ultra-Pull-To-Refresh,9568,https://github.com/liaohuqiu/android-Ultra-Pull-To-Refresh,2014-11-13T03:13:10Z,2025-08-31T13:02:42Z,3474,Java,10.81,8
MyCATApache/Mycat-Server,9555,https://github.com/MyCATApache/Mycat-Server,2014-12-04T02:46:54Z,2025-09-02T08:36:28Z,19570,Java,10.76,7
umano/AndroidSlidingUpPanel,9501,https://github.com/umano/AndroidSlidingUpPanel,2013-05-31T18:33:53Z,2025-09-05T18:45:56Z,2861,Java,12.27,8
crossoverJie/cim,9442,https://github.com/crossoverJie/cim,2018-05-20T15:55:56Z,2025-09-05T14:56:21Z,35165,Java,7.3,9
pockethub/PocketHub,9384,https://github.com/pockethub/PocketHub,2011-09-08T16:52:50Z,2025-08-26T18:07:25Z,11945,Java,14.0,1
apache/cassandra,9354,https://github.com/apache/cassandra,2009-05-21T02:10:09Z,2025-09-06T14:05:20Z,447333,Java,16.3,0
Justson/AgentWeb,9352,https://github.com/Justson/AgentWeb,2017-05-12T07:45:56Z,2025-09-05T02:53:23Z,29032,Java,8.32,21
seven332/EhViewer,9313,https://github.com/seven332/EhViewer,2014-05-14T12:03:52Z,2025-09-06T18:24:42Z,111228,Java,11.32,30
huanghaibin-dev/CalendarView,9309,https://github.com/huanghaibin-dev/CalendarView,2017-03-11T07:16:09Z,2025-09-06T02:22:29Z,156814,Java,8.49,1
GcsSloop/AndroidNote,9293,https://github.com/GcsSloop/AndroidNote,2016-01-04T23:51:36Z,2025-09-04T04:17:13Z,7036,Java,9.67,0
spring-projects/spring-security,9284,https://github.com/spring-projects/spring-security,2012-01-10T21:50:57Z,2025-09-06T08:06:14Z,87912,Java,13.66,30
json-path/JsonPath,9282,https://github.com/json-path/JsonPath,2011-01-24T13:19:19Z,2025-09-06T06:50:34Z,2694,Java,14.62,10
android/testing-samples,9276,https://github.com/android/testing-samples,2014-10-11T03:51:27Z,2025-09-04T02:20:42Z,12105,Java,10.9,0
cats-oss/android-gpuimage,9127,https://github.com/cats-oss/android-gpuimage,2012-10-04T08:11:58Z,2025-09-06T20:56:41Z,1368,Java,12.92,0
flyway/flyway,9071,https://github.com/flyway/flyway,2012-12-14T18:43:22Z,2025-09-06T12:11:57Z,1213724,Java,12.73,30
didi/VirtualAPK,9041,https://github.com/didi/VirtualAPK,2017-06-29T07:25:05Z,2025-09-03T08:25:14Z,1010,Java,8.19,4
apache/jmeter,8981,https://github.com/apache/jmeter,2010-05-26T23:38:07Z,2025-09-06T12:35:13Z,133766,Java,15.28,10
navasmdc/MaterialDesignLibrary,8974,https://github.com/navasmdc/MaterialDesignLibrary,2014-09-30T07:37:17Z,2025-09-06T21:02:50Z,8930,Java,10.93,3
KunMinX/Jetpack-MVVM-Best-Practice,8953,https://github.com/KunMinX/Jetpack-MVVM-Best-Practice,2019-10-31T05:21:01Z,2025-09-06T04:22:32Z,10737,Java,5.85,0
langchain4j/langchain4j,8915,https://github.com/langchain4j/langchain4j,2023-06-20T15:30:29Z,2025-09-06T19:29:21Z,17894,Java,2.21,30
Freelander/Android_Data,8842,https://github.com/Freelander/Android_Data,2015-04-04T01:37:44Z,2025-09-01T12:54:33Z,153,Java,10.43,0
nathanmarz/storm,8811,https://github.com/nathanmarz/storm,2011-09-17T07:55:13Z,2025-08-31T18:39:48Z,27015,Java,13.97,0
laobie/StatusBarUtil,8806,https://github.com/laobie/StatusBarUtil,2016-02-15T03:06:06Z,2025-08-30T18:06:01Z,9364,Java,9.56,0
java-native-access/jna,8798,https://github.com/java-native-access/jna,2011-04-29T13:30:29Z,2025-09-06T10:16:53Z,702730,Java,14.36,0
apache/seatunnel,8765,https://github.com/apache/seatunnel,2017-08-05T09:14:47Z,2025-09-06T09:31:29Z,47738,Java,8.09,30
Blankj/awesome-java-leetcode,8717,https://github.com/Blankj/awesome-java-leetcode,2017-04-17T15:51:41Z,2025-08-30T07:08:50Z,512,Java,8.39,0
flowable/flowable-engine,8689,https://github.com/flowable/flowable-engine,2016-10-13T07:21:43Z,2025-09-06T11:57:08Z,236183,Java,8.9,28
chrisbanes/Android-PullToRefresh,8689,https://github.com/chrisbanes/Android-PullToRefresh,2011-11-29T09:59:56Z,2025-08-21T12:08:43Z,4286,Java,13.77,0
ybq/Android-SpinKit,8666,https://github.com/ybq/Android-SpinKit,2016-03-20T08:40:51Z,2025-09-05T08:01:52Z,10241,Java,9.46,0
checkstyle/checkstyle,8665,https://github.com/checkstyle/checkstyle,2013-08-31T02:05:05Z,2025-09-06T13:48:53Z,207951,Java,12.02,30
karatelabs/karate,8653,https://github.com/karatelabs/karate,2017-02-07T15:59:17Z,2025-09-05T23:50:42Z,26565,Java,8.58,30
apache/shenyu,8653,https://github.com/apache/shenyu,2018-07-11T08:17:45Z,2025-09-06T11:25:48Z,68949,Java,7.16,13
shwenzhang/AndResGuard,8622,https://github.com/shwenzhang/AndResGuard,2015-10-11T11:48:06Z,2025-09-05T05:06:33Z,8343,Java,9.91,4
react-native-image-picker/react-native-image-picker,8589,https://github.com/react-native-image-picker/react-native-image-picker,2015-06-08T20:25:31Z,2025-09-06T19:11:31Z,3219,Java,10.25,30
chrisjenx/Calligraphy,8571,https://github.com/chrisjenx/Calligraphy,2013-12-20T02:35:45Z,2025-08-29T06:34:42Z,1523,Java,11.71,4
airbnb/epoxy,8563,https://github.com/airbnb/epoxy,2016-08-08T23:05:11Z,2025-09-06T21:01:39Z,34091,Java,9.08,30
amitshekhariitbhu/Android-Debug-Database,8560,https://github.com/amitshekhariitbhu/Android-Debug-Database,2016-11-16T14:20:24Z,2025-09-06T21:00:07Z,1639,Java,8.8,14
facebook/buck,8556,https://github.com/facebook/buck,2013-04-17T18:12:18Z,2025-09-04T11:38:29Z,2024585,Java,12.39,30
dropwizard/dropwizard,8553,https://github.com/dropwizard/dropwizard,2011-01-19T19:52:29Z,2025-09-06T20:13:20Z,113608,Java,14.63,30
junit-team/junit4,8536,https://github.com/junit-team/junit4,2009-01-13T03:41:26Z,2025-09-03T07:39:30Z,24413,Java,16.65,13
frohoff/ysoserial,8500,https://github.com/frohoff/ysoserial,2015-01-28T07:13:55Z,2025-09-06T12:58:54Z,463,Java,10.61,1
google/tsunami-security-scanner,8462,https://github.com/google/tsunami-security-scanner,2020-06-03T16:20:00Z,2025-09-05T13:16:26Z,1187,Java,5.26,27
roughike/BottomBar,8394,https://github.com/roughike/BottomBar,2016-03-16T01:31:05Z,2025-09-06T03:31:24Z,40819,Java,9.48,4
hs-web/hsweb-framework,8383,https://github.com/hs-web/hsweb-framework,2016-01-18T03:51:39Z,2025-09-06T08:27:32Z,34207,Java,9.63,30
ZCShou/GoGoGo,8383,https://github.com/ZCShou/GoGoGo,2021-12-03T06:59:39Z,2025-09-06T18:52:58Z,426450,Java,3.76,8
PojavLauncherTeam/PojavLauncher,8371,https://github.com/PojavLauncherTeam/PojavLauncher,2020-03-11T03:22:54Z,2025-09-06T17:32:43Z,907941,Java,5.49,30
LSPosed/LSPatch,8369,https://github.com/LSPosed/LSPatch,2021-03-01T19:38:36Z,2025-09-06T11:20:08Z,10312,Java,4.52,9
DImuthuUpe/AndroidPdfViewer,8353,https://github.com/DImuthuUpe/AndroidPdfViewer,2016-06-02T20:21:21Z,2025-09-06T14:02:51Z,2724,Java,9.26,0
testcontainers/testcontainers-java,8312,https://github.com/testcontainers/testcontainers-java,2015-04-12T12:44:59Z,2025-09-06T13:58:21Z,14170,Java,10.4,30
wildfirechat/im-server,8293,https://github.com/wildfirechat/im-server,2019-01-23T15:21:28Z,2025-09-06T15:33:44Z,21892,Java,6.62,30
apache/beam,8286,https://github.com/apache/beam,2016-02-02T08:00:06Z,2025-09-06T21:44:51Z,881802,Java,9.59,30
apache/shardingsphere-elasticjob,8207,https://github.com/apache/shardingsphere-elasticjob,2015-09-11T11:28:52Z,2025-09-04T04:00:06Z,46055,Java,9.99,30
pentaho/pentaho-kettle,8157,https://github.com/pentaho/pentaho-kettle,2013-10-08T18:27:11Z,2025-09-06T10:52:01Z,710600,Java,11.91,1
alibaba/atlas,8153,https://github.com/alibaba/atlas,2017-02-28T06:31:43Z,2025-09-03T08:21:06Z,84497,Java,8.52,7
cabaletta/baritone,8129,https://github.com/cabaletta/baritone,2018-08-01T15:34:21Z,2025-09-06T21:21:17Z,16520,Java,7.1,30
alibaba/transmittable-thread-local,8124,https://github.com/alibaba/transmittable-thread-local,2013-10-13T08:48:33Z,2025-09-06T02:41:18Z,3707,Java,11.9,30
alibaba/otter,8123,https://github.com/alibaba/otter,2013-08-09T09:31:22Z,2025-09-04T08:30:22Z,12042,Java,12.08,10
florent37/MaterialViewPager,8115,https://github.com/florent37/MaterialViewPager,2015-04-24T17:53:15Z,2025-09-06T21:02:14Z,19557,Java,10.37,11
guolindev/LitePal,8103,https://github.com/guolindev/LitePal,2013-02-20T03:20:07Z,2025-09-04T17:11:53Z,5433,Java,12.54,0
HMCL-dev/HMCL,8093,https://github.com/HMCL-dev/HMCL,2015-06-22T08:06:03Z,2025-09-06T15:27:49Z,31856,Java,10.21,30
bytedeco/javacv,8080,https://github.com/bytedeco/javacv,2014-04-21T13:50:26Z,2025-09-06T16:13:45Z,7815,Java,11.38,13
aeron-io/aeron,8075,https://github.com/aeron-io/aeron,2014-02-07T17:16:58Z,2025-09-06T20:48:15Z,70758,Java,11.58,30
aritraroy/UltimateAndroidReference,8069,https://github.com/aritraroy/UltimateAndroidReference,2017-04-10T07:28:27Z,2025-09-06T12:25:36Z,543,Java,8.41,0
davemorrissey/subsampling-scale-image-view,7985,https://github.com/davemorrissey/subsampling-scale-image-view,2013-08-26T16:45:25Z,2025-09-03T09:43:59Z,57935,Java,12.03,21
Netflix/SimianArmy,7984,https://github.com/Netflix/SimianArmy,2012-07-06T22:00:05Z,2025-09-06T05:45:13Z,15326,Java,13.17,4
junixapp/XPopup,7963,https://github.com/junixapp/XPopup,2018-12-07T06:16:48Z,2025-09-05T01:44:12Z,152978,Java,6.75,30
apache/tomcat,7943,https://github.com/apache/tomcat,2011-10-01T07:00:19Z,2025-09-06T13:48:01Z,185178,Java,13.93,0
apache/iceberg,7932,https://github.com/apache/iceberg,2018-11-19T16:26:46Z,2025-09-06T22:09:45Z,98889,Java,6.8,30
JakeWharton/hugo,7932,https://github.com/JakeWharton/hugo,2013-11-25T09:16:40Z,2025-09-03T03:24:01Z,201,Java,11.78,0
dropwizard/metrics,7852,https://github.com/dropwizard/metrics,2010-02-26T19:44:42Z,2025-09-04T12:47:29Z,21074,Java,15.53,30
HannahMitt/HomeMirror,7845,https://github.com/HannahMitt/HomeMirror,2015-08-23T03:20:08Z,2025-08-26T19:20:43Z,6207,Java,10.04,0
software-mansion/react-native-svg,7812,https://github.com/software-mansion/react-native-svg,2016-01-17T14:29:21Z,2025-09-06T00:01:03Z,90817,Java,9.64,30
ChrisRM/material-theme-jetbrains,7799,https://github.com/ChrisRM/material-theme-jetbrains,2015-09-23T07:15:04Z,2025-09-03T03:59:05Z,148338,Java,9.95,17
Graylog2/graylog2-server,7786,https://github.com/Graylog2/graylog2-server,2010-05-17T21:27:02Z,2025-09-06T21:15:37Z,196557,Java,15.31,0
trello-archive/RxLifecycle,7696,https://github.com/trello-archive/RxLifecycle,2015-07-20T13:32:23Z,2025-08-17T08:42:40Z,897,Java,10.13,22
goldze/MVVMHabit,7688,https://github.com/goldze/MVVMHabit,2017-07-21T10:38:40Z,2025-09-05T10:53:24Z,1298,Java,8.13,3
vipshop/vjtools,7672,https://github.com/vipshop/vjtools,2018-05-29T09:07:08Z,2025-08-31T09:46:59Z,2108,Java,7.27,9
Tencent/Shadow,7639,https://github.com/Tencent/Shadow,2019-06-13T10:50:27Z,2025-09-03T03:53:35Z,3644,Java,6.23,5
krahets/LeetCode-Book,7638,https://github.com/krahets/LeetCode-Book,2021-12-17T14:16:02Z,2025-09-06T16:21:14Z,858,Java,3.72,0
lecho/hellocharts-android,7626,https://github.com/lecho/hellocharts-android,2014-10-12T09:12:37Z,2025-09-06T04:27:39Z,6126,Java,10.9,14
gedoor/MyBookshelf,7622,https://github.com/gedoor/MyBookshelf,2018-06-12T03:48:07Z,2025-08-31T17:15:59Z,27255,Java,7.24,30
google/android-classyshark,7587,https://github.com/google/android-classyshark,2015-10-12T13:40:48Z,2025-09-04T14:21:07Z,24865,Java,9.9,17
PowerJob/PowerJob,7584,https://github.com/PowerJob/PowerJob,2020-03-16T09:19:55Z,2025-09-06T11:18:39Z,19352,Java,5.48,30
google/closure-compiler,7565,https://github.com/google/closure-compiler,2014-04-16T15:30:36Z,2025-09-05T17:14:42Z,187406,Java,11.39,0
koush/AndroidAsync,7549,https://github.com/koush/AndroidAsync,2012-08-24T07:27:04Z,2025-09-05T05:01:46Z,3720,Java,13.03,0
kaushikgopal/RxJava-Android-Samples,7530,https://github.com/kaushikgopal/RxJava-Android-Samples,2014-07-23T05:13:52Z,2025-08-29T15:30:22Z,1188,Java,11.12,0
kevin-wayne/algs4,7503,https://github.com/kevin-wayne/algs4,2015-08-31T09:28:49Z,2025-09-04T01:58:30Z,2025,Java,10.02,0
mapstruct/mapstruct,7487,https://github.com/mapstruct/mapstruct,2012-05-28T12:42:42Z,2025-09-06T17:39:18Z,11146,Java,13.28,30
yuanguangxin/LeetCode,7468,https://github.com/yuanguangxin/LeetCode,2020-01-11T01:02:02Z,2025-09-04T03:07:46Z,408,Java,5.65,0
jeecgboot/jimureport,7461,https://github.com/jeecgboot/jimureport,2019-12-05T12:25:59Z,2025-09-06T16:01:07Z,105008,Java,5.75,29
swagger-api/swagger-core,7451,https://github.com/swagger-api/swagger-core,2011-07-05T23:44:11Z,2025-09-03T10:08:46Z,22726,Java,14.17,30
enso-org/enso,7435,https://github.com/enso-org/enso,2016-12-16T17:23:37Z,2025-09-06T04:50:31Z,119067,Java,8.72,30
lenve/VBlog,7421,https://github.com/lenve/VBlog,2017-12-26T11:01:55Z,2025-09-02T18:29:08Z,3841,Java,7.7,0
dyc87112/SpringCloud-Learning,7403,https://github.com/dyc87112/SpringCloud-Learning,2016-08-21T03:39:52Z,2025-09-06T15:03:15Z,1265,Java,9.04,0
abel533/Mapper,7374,https://github.com/abel533/Mapper,2014-11-21T11:02:10Z,2025-08-30T02:24:48Z,2274,Java,10.79,8
leolin310148/ShortcutBadger,7356,https://github.com/leolin310148/ShortcutBadger,2013-11-15T12:51:52Z,2025-08-28T16:51:01Z,1231,Java,11.81,0
gunnarmorling/1brc,7353,https://github.com/gunnarmorling/1brc,2023-12-28T09:13:24Z,2025-09-06T15:50:06Z,2744,Java,1.69,0
Qihoo360/RePlugin,7342,https://github.com/Qihoo360/RePlugin,2017-06-08T09:39:09Z,2025-09-03T02:31:11Z,25364,Java,8.25,19
square/dagger,7302,https://github.com/square/dagger,2012-08-02T23:25:32Z,2025-08-27T08:02:38Z,6861,Java,13.09,0
MinecraftForge/MinecraftForge,7295,https://github.com/MinecraftForge/MinecraftForge,2012-01-30T01:35:01Z,2025-09-06T09:17:45Z,122950,Java,13.6,0
gocd/gocd,7287,https://github.com/gocd/gocd,2013-12-13T05:26:16Z,2025-09-06T12:28:47Z,411486,Java,11.73,30
Bearded-Hen/Android-Bootstrap,7274,https://github.com/Bearded-Hen/Android-Bootstrap,2013-11-01T15:36:17Z,2025-09-04T05:27:53Z,11507,Java,11.85,5
pedant/sweet-alert-dialog,7257,https://github.com/pedant/sweet-alert-dialog,2014-10-19T09:24:09Z,2025-09-04T09:39:26Z,1694,Java,10.88,2
crazycodeboy/TakePhoto,7243,https://github.com/crazycodeboy/TakePhoto,2015-08-04T02:05:32Z,2025-08-30T18:07:10Z,11513,Java,10.09,15
Exrick/xmall,7232,https://github.com/Exrick/xmall,2017-07-28T01:49:49Z,2025-08-28T23:08:35Z,110866,Java,8.11,0
geeeeeeeeek/WeChatLuckyMoney,7224,https://github.com/geeeeeeeeek/WeChatLuckyMoney,2015-09-30T16:11:20Z,2025-09-04T02:40:47Z,660,Java,9.94,20
AntennaPod/AntennaPod,7219,https://github.com/AntennaPod/AntennaPod,2012-07-31T10:25:08Z,2025-09-06T13:29:42Z,113009,Java,13.1,30
cymcsg/UltimateRecyclerView,7207,https://github.com/cymcsg/UltimateRecyclerView,2015-01-28T02:27:45Z,2025-08-30T09:55:49Z,7153,Java,10.61,9
